title,price,rating,brand,ram,storage,color,processor
"Lenovo LOQ 2025 AMD Ryzen 7 250| NVIDIA RTX 5060 8GB (24GB RAM/1TB SSD/144Hz Refresh Rate/572 AI TOPS/15.6"" (39.6cm)/Windows 11/Office 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JG008MIN","1,74,500",4.9,Lenovo,8GB,1TB,Grey,AMD
"MSI CreatorPro X17 HX, Intel 13th Gen. i9-13980HX,44CM UHD 144Hz Mini LED Creator Laptop (64GB/4TB NVMe SSD/Windows 11 Pro/NVIDIA RTX™ 3500 Ada, GDDR6 12GB/Core Black/3.3Kg), A13VKS-249IN","4,45,000",3.2,MSI,64GB,N/A,Black,Intel
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush","83,490",4.8,Apple,8GB,512GB,N/A,N/A
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN","70,990",3.6,Lenovo,16GB,512GB,Grey,Intel
"Lenovo Yoga Slim 9 Intel Evo Core Ultra 7 258V Touchscreen Laptop (32GB RAM/1TB SSD/14 (35.5cm)/4K WQUXGA OLED/AI PC AI Now/Copilot+ PC/Windows 11/Office 2024/1Yr ADP/Teal/1.2Kg), 83CX002LIN","1,99,990",4.5,Lenovo,32GB,1TB,N/A,Intel
"ASUS Vivobook 16 (2026), AMD Ryzen AI 7 445, AMD Radeon iGPU, 16GB RAM, 512GB SSD, FHD+, 16"", (40 cm), Windows 11, M365 Basic(1 Year)* Office 2024, Quiet Blue, 1.88 kg, M1607GA-MB030WS, Co-Pilot+ PC","94,990",5.0,ASUS,16GB,512GB,Blue,AMD
"Lenovo IdeaPad Slim 3 Intel Core Ultra 7 355 Next-Gen AI PC (16GB RAM/512GB SSD/15.3"" (38.86cm)/WUXGA IPS/Copilot+ PC/Windows 11/MSO 365 Basic+Office 2024/Backlit Keyboard/Grey/1.6Kg), 83UR009PIN","1,18,990",N/A,Lenovo,16GB,512GB,Grey,Intel
"Alienware 16 Area-51 Gaming Laptop(2025), NVIDIA RTX 5080 16GB GDDR7, Intel Ultra 9 275HX Up to 5.4GHz, 16"" QHD+ 240Hz 3ms 500Nits, 4K Camera, 64 GB DDR5, 2 TB SSD, Wi-Fi 7, Windows 11 Pro, Office Pro","9,99,990",1.0,Alienware,16GB,2TB,N/A,Intel
"Dell Precision 7770 Mobile Workstation - 17.3"" FHD AG Display - 4.8 GHz Intel Core i7-12850HX 16-Core - 2TB SSD - 64GB RAM - NV RTX A4500 (16GB GDDR6) - Windows 11 Pro","3,49,990",N/A,Dell,64GB,2TB,N/A,Intel
NEW Microsoft Surface Laptop (7th Edition) - Windows 11 Home Copilot + PC - 15” LCD PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 1TB SSD - Graphite - ZYT-00048,"1,86,990",4.2,NEW,16GB,1TB,N/A,Snapdragon
"HP Professional 14 (2026), Intel (i7 14th Gen) Core 7 150U - (16 GB/512 GB SSD/Intel Iris Xe Graphic/Windows 11 Pro) Business Laptop/14.0"" FHD/Backlit + Fingerprint/Silver/Copilot Key/1.4kg/MSO 2024","84,140",N/A,HP,N/A,512GB,Silver,Intel
"HP 15 (2026), AMD Ryzen 7 Octa Core 7735U - (16 GB DDR5/512 GB SSD/AMD Radeon 680M Graphics/Windows 11 Home) Thin & Light Business Laptop/15.6"" FHD Display/Backlit + Fingerprint/Silver/1.5kg/MS Office","71,800",3.4,HP,DDR5,512GB,Silver,AMD
"𝗗𝗲𝗹𝗹Laptop Model 3410 Business Laptop | Core i5 10th Gen | 8GB DDR4 RAM | 256GB SSD | 14"" Full HD Display | Win 10 | A+Condition (Pre-Owned & Tested)","31,900",N/A,Unknown,8GB,256GB,N/A,N/A
"JioBook 11 with Lifetime Office | Android 4G Laptop Mediatek 8788 (JioOS) | Octa-core | 4GB RAM | 64 eMMC Storage | Thin and Light Laptop (11.6 inch, 990 Grams) | Dual Band WiFi + SIM | Blue","9,999",2.8,JioBook,4GB,N/A,Blue,MediaTek
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 14 inch (35.5cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office 2024/Top Metal Cover/Backlit KB/Luna Grey/1.39Kg), 83K000FYIN","79,900",N/A,Lenovo,16GB,512GB,Grey,Intel
𝗟𝗲𝗻𝗼𝘃𝗼Model T480s Laptop | Core i7 8th Gen Processor | 16GB Fast RAM | 256GB SSD |14-inch Display | Win 10 | A+ Condition(Pre-Owned & Tested),"30,999",N/A,Unknown,16GB,256GB,N/A,N/A
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","3,42,490",4.6,Apple,24GB,2TB,Silver,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","1,94,990",4.8,Apple,24GB,1TB,N/A,N/A
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","73,990",4.7,Apple,8GB,256GB,Silver,N/A
"HP 15, (i3 14th Gen) Intel Core 3 100U (8GB DDR5, 512GB SSD), Win11, M365* Office24, Micro-Edge, Anti-Glare,15.6''/39.6cm,Silver, 1.59kg,FHD Camera with Privact Shutter, Dual Speakers Laptop-fd0883TU","56,000",4.2,HP,8GB,512GB,Silver,Intel
"ASUS Vivobook Go 15 (2026),AMD Ryzen 5 40,AMD Radeon iGPU,16GB RAM,512GB SSD,FHD,15.6""(39.6 cm),Windows 11 Home,M365 Basic(1 Year),Office 2024,Cool Silver,1.63 Kg,E1504FA-IN2816WS,Thin & Light Laptop","60,990",N/A,ASUS,16GB,512GB,Silver,AMD
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver","3,42,490",4.5,Apple,24GB,1TB,Silver,N/A
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","2,00,490",4.7,Apple,16GB,1TB,Silver,N/A
"HP Omen, AMD Ryzen AI 7 350, 8GB RTX 5050, 24GB DDR5(Upgradeable) 1TB SSD, 165Hz, 2k WUXGA, 3ms, 400 nits, 16'(40.6cm) Win11, M365* Office24, Black, 2.44kg, ap0165AX, RGB, AI Gaming Laptop","1,36,990",4.4,HP,8GB,1TB,Black,AMD
"Lenovo V15 G4 Laptop, AMD Athlon Silver 7120U, 8GB LPDDR5 RAM, 512GB PCIe SSD, 15.6"" FHD Display, Radeon 610M Graphics, Windows 11, MS Office 2021 Lifetime, Silver, 1.65 kg","45,999",3.9,Lenovo,8GB,N/A,Silver,AMD
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush","83,490",4.8,Apple,8GB,512GB,N/A,N/A
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN","70,990",3.6,Lenovo,16GB,512GB,Grey,Intel
"Lenovo ThinkPad E14, AMD Ryzen 7 7735HS, 16GB RAM, 512GB SSD, WUXGA IPS 14” (35.56cm), Win 11 Home, Office 2024, Graphite Black, 1.42Kg, 21M3S0QV00, Fingerprint, Backlit, 300 Nits, 1Y Warranty, Laptop","99,990",N/A,Lenovo,16GB,512GB,Black,AMD
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 14 inch (35.5cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office 2024/Top Metal Cover/Backlit KB/Luna Grey/1.39Kg), 83K000FYIN","79,900",N/A,Lenovo,16GB,512GB,Grey,Intel
"HP Victus, 14th Gen Intel Core i5-14450HX, 6GB RTX 3050, 24GB DDR5, 512GB SSD, FHD, 144Hz, IPS, 300 nits, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.3kg, fa2303tx, RGB Gaming Laptop","99,400",3.5,HP,6GB,512GB,Silver,Intel
"Model 5410 Laptop | i5 10th Gen | 8GB DDR4 RAM | 512GB SSD | HD Graphics 620 | 14"" FHD Display | Win 10 Pro | A+ Condition (Pre-Owned & Tested)","28,299",N/A,Model,8GB,512GB,N/A,N/A
Acer TravelLite Bussines Laptop TL04-51M | Core 5-120U | 14 INCH FHD IPS | 8GB DDR4 | 512GB | WiFi 6+ BT 5.2 | 1MP HD-CAM | 36WHR | 45W | Black | Windows 11 Home (UN.36JSI.005),"50,490",N/A,Acer,8GB,N/A,Black,N/A
"ASUS ProArt P16 OLED (2025), AMD Ryzen AI 9 HX 370, RTX 5090-24GB,64GB RAM, 2TB SSD, 16""/40.64cm Touchscreen, 4K, 120Hz,Windows 11,M365 Basic (1Year)*/Office 2024, Nano Black, 1.95Kg,H7606WX-SE028WS","5,29,990",5.0,ASUS,24GB,2TB,Black,AMD
"Lenovo IdeaPad Slim 5, Intel Core i5-12450H, 12th Gen, 16GB RAM, 1TB SSD, WUXGA IPS 300Nits, 14""/36cm, Windows 11, Office 21, Grey, 1.46Kg, 83BF0043IN, BacklitKB,FHD Camera,Alexa,3Mon Game Pass Laptop","69,999",4.1,Lenovo,16GB,1TB,Grey,Intel
"HP 15 Business Edition (2025), Intel Core i3 13th Gen 1315U | 16GB RAM | 512GB NVMe SSD | Windows 11 Pro | 15.6"" FHD IPS Anti-Glare Micro-Edge Display | Ultra-Light 1.59kg | Silver | MS Office 2024","65,990",3.0,HP,16GB,N/A,Silver,Intel
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop","53,990",2.0,Dell,8GB,512GB,Black,N/A
"DELL PRO 15 (2025) AMD Ryzen 5 7520U Quad Core - (8 GB DDR5/512 GB SSD/AMD Radeon 610M Graphics/Windows 11 Pro) Thin and Light Business Laptop/Backlit/15.6"" FHD Display/Black/1.5 kg/MSO 2021","51,100",3.4,DELL,DDR5,512GB,Black,AMD
"Dell Pro 15, Intel Core i5 1334U, 8GB DDR5 RAM, 512GB New Gen SSD,15.6"" FHD+ Display, Backlit Keyboard, Win11 Pro, MSO 2021, Premium Professional Laptop with 3 Years Warranty Antivirus","64,810",4.7,Dell,8GB,N/A,N/A,Intel
"acer Aspire Lite, AMD Ryzen 3-7330U, 16GB RAM, 512GB SSD, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.6 KG, AL15-41, Metal Body, Premium Thin and Light Laptop","51,990",3.3,acer,16GB,512GB,Gray,AMD
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","3,42,490",4.6,Apple,24GB,2TB,Silver,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","1,94,990",4.8,Apple,24GB,1TB,N/A,N/A
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop","75,990",3.6,HP,16GB,512GB,Silver,Intel
"HP 15, (i3 14th Gen) Intel Core 3 100U (8GB DDR5, 512GB SSD), Win11, M365* Office24, Micro-Edge, Anti-Glare,15.6''/39.6cm,Silver, 1.59kg,FHD Camera with Privact Shutter, Dual Speakers Laptop-fd0883TU","56,000",4.2,HP,8GB,512GB,Silver,Intel
HP ZBook EB 645 CB 14” FHD Laptop | AMD Ryzen 5 5625C | 8GB RAM | 256GB SSD | Chrome OS | Lightweight Business Laptop | 1 Year Warranty (767V3PA),"44,604",1.0,HP,8GB,256GB,N/A,AMD
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","73,990",4.7,Apple,8GB,256GB,Silver,N/A
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver","3,42,490",4.5,Apple,24GB,1TB,Silver,N/A
"HP 15 (2025), AMD Ryzen 3 7320U Quad Core - (16 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/1.5 kg/MS Office 2021","53,860",3.2,HP,N/A,512GB,Silver,AMD
"acer Aspire Lite, AMD Ryzen 3-7330U, 16GB RAM, 512GB SSD, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.6 KG, AL15-41, Metal Body, Premium Thin and Light Laptop","51,990",3.3,acer,16GB,512GB,Gray,AMD
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","2,00,490",4.7,Apple,16GB,1TB,Silver,N/A
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush","83,490",4.8,Apple,8GB,512GB,N/A,N/A
"Lenovo IdeaPad Slim 5, Intel Core i5-12450H, 12th Gen, 16GB RAM, 1TB SSD, WUXGA IPS 300Nits, 14""/36cm, Windows 11, Office 21, Grey, 1.46Kg, 83BF0043IN, BacklitKB,FHD Camera,Alexa,3Mon Game Pass Laptop","69,999",4.1,Lenovo,16GB,1TB,Grey,Intel
"ASUS ProArt P16 OLED (2025), AMD Ryzen AI 9 HX 370, RTX 5090-24GB,64GB RAM, 2TB SSD, 16""/40.64cm Touchscreen, 4K, 120Hz,Windows 11,M365 Basic (1Year)*/Office 2024, Nano Black, 1.95Kg,H7606WX-SE028WS","5,29,990",5.0,ASUS,24GB,2TB,Black,AMD
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN","70,990",3.6,Lenovo,16GB,512GB,Grey,Intel
"HP 14, AI Intel Celeron Laptop","79,900",N/A,HP,N/A,N/A,N/A,Intel
"Dell Inspiron 3530, Intel Core i5 13th Gen-1334U,16GB RAM, 1TB SSD, FHD 15.6""/39.62 cm, Win11+MSO'24 (Office 365*) Silver, 1.62kg, Backlit Keyboard,120Hz 250 nits Display /15 Month McAfee,Thin & Light","79,790",2.5,Dell,16GB,1TB,Silver,Intel
"Acer TravelLite TL04-41M 14-inch FHD Thin & Light Metal Body Laptop, AMD Ryzen 3 5400U Processor, 8GB DDR4 RAM, 512GB SSD, Windows 11 Home, MS Office 2021, Wi-Fi 6, HD Webcam Sleek Metal Body","44,999",5.0,Acer,8GB,512GB,N/A,AMD
"Acer Aspire 3 Laptop A325-42 | 15.6"" (39.6 cm) FHD IPS Display | AMD Ryzen 3 5400U | 8GB DDR4 RAM | 256GB NVMe SSD | Windows 11 Home | AMD Radeon Graphics | Wi-Fi 6 | Steel Gray | 1.78 Kg","40,999",N/A,Acer,8GB,N/A,Gray,AMD
"MSI Commercial 14 H, Intel 13th Gen. i7 13620H,36CM Laptop(16GB/1TB NVMe SSD/Windows 11 Pro/Iris Xe/Solid Gray/1.6Kg), A13MG-070IN","85,990",N/A,MSI,16GB,N/A,Gray,Intel
"Lenovo LOQ 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB/1Yr ADP Free/MSO 24/Grey/2.3Kg), 83DV01A5IN",N/A,3.6,Lenovo,16GB,512GB,Grey,Intel
Acer TravelLite Bussines Laptop TL04-51M | Core 5-120U | 14 INCH FHD IPS | 8GB DDR4 | 512GB | WiFi 6+ BT 5.2 | 1MP HD-CAM | 36WHR | 45W | Black | Windows 11 Home (UN.36JSI.005),"50,490",N/A,Acer,8GB,N/A,Black,N/A
"HP 14 Laptop, Intel Core Ultra 7 155H (16GB DDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.4kg, EP1151TU, Backlit, HD Camera w/Shutter","88,990",4.0,HP,16GB,512GB,Silver,Intel
"HP 15 Business Edition (2025), Intel Core i3 13th Gen 1315U | 16GB RAM | 512GB NVMe SSD | Windows 11 Pro | 15.6"" FHD IPS Anti-Glare Micro-Edge Display | Ultra-Light 1.59kg | Silver | MS Office 2024","65,990",3.0,HP,16GB,N/A,Silver,Intel
"HP 15 (2026), AMD Ryzen 3 Quad Core 7335U - (8 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office 2024","48,280",3.9,HP,DDR5,512GB,Silver,AMD
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 32‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 36GB Unified Memory, 2TB SSD Storage; Space Black","4,64,490",5.0,Apple,36GB,2TB,Black,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","1,94,990",4.8,Apple,24GB,1TB,N/A,N/A
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop","75,990",3.6,HP,16GB,512GB,Silver,Intel
HP 15 Core i5 13th Gen (8GB RAM/512GB SSD/FHD/Windows 11/MS Office 21/Backlit Keyboard/15.6” (39.6cm)/Blue/1.59kg) fd0021TU Laptop,"63,990",4.0,HP,8GB,512GB,Blue,N/A
"Lenovo IdeaPad Slim 3, Intel Core i7-13620H, 13th Gen, 16GB RAM, 512GB SSD, FHD IPS 300 Nits, 15""/38.1cm, Windows 11, MSOffice 21, Grey, 1.6Kg, 83EM008GIN,1Yr ADP Free,Alexa Built-in Laptop | 13th Gen, 16GB RAM, 512GB SSD, FHD IPS 300 Nits, 15""/38.1cm","83,400",4.1,Lenovo,16GB,512GB,Grey,Intel
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","73,990",4.7,Apple,8GB,256GB,Silver,N/A
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver","3,42,490",4.5,Apple,24GB,1TB,Silver,N/A
"Lenovo LOQ AMD Ryzen 5 7235HS | NVIDIA RTX 3050A 4GB (16GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JC00LSIN AI Gaming Laptop","93,900",4.2,Lenovo,4GB,512GB,Grey,AMD
"ASUS Vivobook 15 (2026),Intel Core 5 320 (Series 3-Latest Gen),Fingerprint Sensor,Intel iGPU,16GB/512GB,FHD,15.6""(39.6 cm),Win 11,M365 Basic(1Y),Office 24,Terra Cotta,1.7 Kg,X1504MA-BQ426WS, AI Laptop","1,01,990",N/A,ASUS,16GB,N/A,N/A,Intel
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","2,00,490",4.7,Apple,16GB,1TB,Silver,N/A
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush","83,490",4.8,Apple,8GB,512GB,N/A,N/A
"Model 5410 Laptop | i5 10th Gen | 8GB DDR4 RAM | 512GB SSD | HD Graphics 620 | 14"" FHD Display | Win 10 Pro | A+ Condition (Pre-Owned & Tested)","28,299",N/A,Model,8GB,512GB,N/A,N/A
"Dell 15 (Previously Inspiron), Intel Core i7 13th Gen -1355U, 16GB, 512GB SSD, FHD, 15.6""/39.62cm, Win 11, MSO'24, Silver, 1.62kg, [Dell 15], Backlit Keyboard, 12 Month McAfee, Thin & Light Laptop","82,990",3.7,Dell,16GB,512GB,Silver,Intel
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN","70,990",3.6,Lenovo,16GB,512GB,Grey,Intel
"Lenovo 15 (2025), Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Iron Grey/1.6 kg/MS Office 2021","62,999",3.4,Lenovo,N/A,512GB,Grey,Intel
"Acer One15 (2026), AMD Ryzen 3 Quad Core 7320U - (8 GB LPDDR5/256 GB SSD/AMD Radeon 610M/Windows 11 Home) Thin and Light Laptop/15.6"" FHD Display/Silver/Copilot Key/1.5 Kg/MSO 2024/3 Years Warranty","40,990",5.0,Acer,LPDDR5,256GB,Silver,AMD
"Lenovo Thinkpad P16v Intel Core Ultra 7 155H 16""(40.64 cm) WUXGA IPS 300Nits, AI Ready Thin and Light Workstation (32GB/1TB SSD/Win11 Pro/Backlit/NVIDIA RTX 4GB/Black/3Y Premier/2.22Kg), 21KXS05500","2,31,500",5.0,Lenovo,32GB,1TB,Black,Intel
"HP Victus, Intel Core i5-14500HX 14th Gen, 6GB RTX 4050, 24GB DDR5(Upgradeable) 512GB SSD, FHD, 144Hz, 300 nits, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2539TX, RGB Gaming Laptop","1,08,990",N/A,HP,6GB,512GB,Silver,Intel
"MSI Katana 15, Intel 14th Gen. i9-14900HX, 40cm QHD 165Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 5060, GDDR7 8GB/Black/2.4Kg) B14WFK-261IN","2,19,990",4.0,MSI,16GB,N/A,Black,Intel
"ASUS Zenbook S14 (2026),Smartchoice,Intel Core Ultra 5 226V,Intel Arc iGPU,16GB/512GB,3K OLED,Touchscreen,14""(35.5 cm),Windows 11,M365 Basic(1Y),Office 2024,Gray,1.2 Kg,UX5406SA-PZ658WS,Copilot+ PC","1,36,990",N/A,ASUS,16GB,N/A,Gray,Intel
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3-1315U 15.6"" (39.6cm) FHD Thin and Light Laptop (8GB RAM/512GB SSD/Backlit Keyboard/FHD 1080p Camera/Windows 11/Office 2024/Grey/1.6Kg), 82X700M4IN","60,990",N/A,Lenovo,8GB,512GB,Grey,Intel
"ASUS Zenbook Duo (2026),Smartchoice,Intel Core Ultra 7 (Series 3),32GB RAM,1TB SSD,3K OLED,Touchscreen,14""(35.5 cm),Win 11,M365 Basic(1Y),Office 24,Moher Gray,1.65 Kg, UX8407AA-SN183WS,Copilot+ PC","2,99,990",N/A,ASUS,32GB,1TB,Gray,Intel
"HP Laptop 15 Intel Core i3 13th Gen (8GB|512 GB SSD)/Window 11 Home 15-FD0533TU Laptop (15.6 inch,Natural Silver,1.59 kg, with MS Office","55,700",2.7,HP,8GB,512GB,Silver,Intel
"ASUS Vivobook 15 (2026),Intel Core 5 120U,(i5-14th Gen),FingerPrint Sensor,8GB RAM,512GB SSD,FHD,15.6""(39.6 cm),Win 11,M365 Basic(1Y),Office 2024,Quiet Blue,1.7 Kg,X1504VAP-IN012WS,Thin & Light Laptop","58,990",N/A,ASUS,8GB,512GB,Blue,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","3,42,490",4.6,Apple,24GB,2TB,Silver,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","1,94,990",4.8,Apple,24GB,1TB,N/A,N/A
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","2,22,990",5.0,Apple,24GB,1TB,N/A,N/A
"Lenovo ThinkBook 14, Intel Core 7 240H, 16GB RAM, 512GB SSD, WUXGA IPS 14”(35.56cm), Windows 11 Home, Office 2024, Arctic Grey, 1.36Kg, 21SGA02YIG, Fingerprint, Backlit, 300 Nits, 1Y Warranty, Laptop","1,02,990",N/A,Lenovo,16GB,512GB,Grey,Intel
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Dedicated Copilot Key, Backlit Keyboard, Silver, Win11 Home + MSO H&S'24","87,990",4.1,Dell,16GB,512GB,Silver,Intel
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop","53,990",2.0,Dell,8GB,512GB,Black,N/A
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office 2024/Top Metal Cover/Backlit KB/Luna Grey/1.6Kg), 83K101JEIN","84,990",2.8,Lenovo,16GB,512GB,Grey,Intel
