Customer ID,Age,income_usd,credit Score,tenure_years,monthly_visits,satisfaction,City,customer_segment,gender,is_active,churn_flag,signup_date,lead_source,notes_text
CUST-01135,36.0207467,41171.83896,483.3250083,,,3.062126411,Kolkata,Enterprise,Male,N,No,2024-03-01,???,
CUST-01814,37.91459774,48053.13443,625 pts,4.682071314,7,2.97621334,Hyderabad,,Male,No,No,2026-01-22,Google Ads,N/A
CUST-01935,21.79881058,68401.92276,519.0322322,2.996255569,7,2.518128114,,,M,No,No,2026-05-25,???,???
,18,58188.80528,737.9284458,15.65594978,12,3.330254378,Chennai,Consumer,Female,Y,,2022-03-18,Referral,normal
CUST-00101,33.46204935,"$506,709",494.6149617,5.840447831,3,2.274708051,,Consumer,m,yes,No,2021-04-12,Google Ads,follow-up needed
CUST-01655,35.2 years,,761.5800478,,5,4.068883513,Mumbai,,Female,No,Yes,2025-08-13,Referral,VIP
CUST-00395,46.42344351,33758.35971,719.3451992,,3,3.903645973,Hyderabad,SMB.,F,,No,2022-02-06,WEB,ok
CUST-01939,29.87270979,57099.12058,557.9980999,8.222039765,7,5,Bengaluru,Consumer,F,1,No,2026-05-29,website,
CUST-00221,35.3136942,57876.23669,612.1239639,8.203087695,13,3.397125904,Bengaluru,,m,Yes,No,,Unknown,VIP
CUST-01676,18.61938931,,635 pts,0.7631276105,7,,,,,yes,No,2025-09-03,referral,good
CUST-01498,24.19897407,99579.54742,540.0867257,2.748728793,8,2.737144778,Chennai,Consumer,F,No,No,2025-03-06,referral,good customer
CUST-01785,46.25313358,150057.2135,,5.636332235,7,,Hyderabad,SMB.,F,,No,2025-12-23,WEB,good customer
CUST-00345,,85951.89899,521.59669,5.672239094,4,2.368890021,,SMB,m,no,,2021-12-17,,
CUST-01028,38.43271912,26057.04878,778.5181792,7.853425868,2,2.951696324,,UNKNOWN,m,0,No,,WEB,N/A
CUST-00889,18,,,18.69780803,5,3.897988018,Delhi,Enterprise,f,yes,Yes,2023-06-24,Referral,normal
CUST-01351,34.96542264,,610.6905554,3.16346552,9,2.375516847,Bengaluru,Consumer,m,yes,No,2024-10-07,Website,
CUST-00553,41.55701601,,,1.422642545,,4.765795078,,Enterprise,F,no,No,2022-07-17,Email,good
CUST-00744,18,20704.08417,647.3035056,,5,4.102224368,Chennai,,Female,N,Yes,2023-01-28,google_ads,VIP
CUST-01542,48.07907126,66748.69923,742.3540653,3.616609596,8,3.319025274,,Consumer,m,N,No,2025-04-20,Social,complaint!!!
CUST-00539,18,77113.2602,735.306486,3.729005837,9,,Chennai,Enterprise,Female,N,No,2022-07-03,Unknown,
CUST-00907,35.29482261,103105.9662,510.7491806,17.52893408,1,5,Mumbai,,m,,No,2023-07-13,WEB,VIP
CUST-01395,18,,648.4237637,1.730356792,4,3.835816261,Pune,,Male,,Yes,,website,
CUST-00116,,47692.21097,672.7267919,2.735768124,7,4.944126891,Bengaluru,Consumer,F,,Yes,2021-04-28,google_ads,VIP
CUST-00830,18,216803.8523,bad,7.451172963,7,,Pune,Consumer,,N,No,2023-04-25,google_ads,normal
CUST-01938,24.05678712,"$71,214",530.8164342,7.769087808,5,5,Bengaluru,Consumer,Female,Yes,Yes,2026-05-28,Google Ads,complaint!!!
CUST-00809,34.17072084,64098.20126,697.8245068,,1,4.229048133,Pune,consumer,f,0,No,2023-04-04,google_ads,urgent
CUST-01311,23.83999066,41634.9554,666.7052157,13.10376778,6,3.861830078,Pune,,F,No,No,2024-08-27,,complaint!!!
CUST-01005,,,498.3982297,5.473939747,2,4.019127052,Mumbai,SMB,F,,No,2023-10-21,google_ads,
CUST-00306,,41932.49948,533.5148045,,4,5,Mumbai,Consumer,Female,N,No,07/11/2021,Email,
CUST-01101,51.5611918,31453.93498,688 pts,4.104735559,13,4.16236133,Pune,,,N,Yes,2024-01-26,Referral,late payment
CUST-00480,,47148.18152,657.6304958,11.17627727,3,3.860487953,Bengaluru,SMB,Female,No,,2022-05-04,Email,normal
CUST-01424,54.8142353,32110.74474,,13.72823006,6,3.507327603,,consumer,M,yes,Yes,2024-12-21,Google Ads,ok
CUST-01076,40.72143255,34325.41916,583.608964,4.215868831,4,3.780123215,,SMB,f,0,Yes,2024-01-01,Website,complaint!!!
CUST-00571,20.62247289,"$191,997",687.7118543,5.625501459,7,2.865616453,Bengaluru,Enterprise,f,1,No,2022-08-04,website,complaint!!!
CUST-00619,30.63227838,35986.95796,723.4606174,6.137991859,5,4.769981991,,Consumer,F,No,No,22/09/2022,Unknown,
CUST-01898,43.43622508,147278.8015,,2.221422427,4,4.273212842,Hyderabad,Consumer,M,N,No,2026-04-18,Referral,good customer
CUST-01266,36.61401345,68351.37881,643.3645809,9.332900074,9,,Mumbai,,m,no,No,2024-07-13,Google Ads,late payment
CUST-00079,45.50708473,16802.51843,542.3709235,3.00409741,7,2.717307025,Hyderabad,Enterprise,F,N,No,2021-03-21,website,
CUST-01912,44.11784849,1667567.193,501.8614675,4.046032696,7,2.685561308,Hyderabad,Consumer,F,yes,No,,Email,???
CUST-00033,31.85308725,79047.5447,525.4538156,5.314208738,5,2.108632151,,SMB.,F,Yes,Yes,2021-02-02,,ok
CUST-01538,18,,650.0592387,6.214117714,3,1.992442559,Pune,,M,no,Yes,2025-04-16,website,ok
CUST-01034,43.82193335,66937.13914,,3.062612939,7,2.178148158,Hyderabad,Consumer,Female,1,No,2023-11-19,Email,follow-up needed
CUST-01563,28.20109871,27563.7926,,,4,3.913240601,Hyderabad,Enterprise,f,0,No,,Referral,urgent
CUST-00352,48.15900783,,453.4087986,4.031786291,2,3.136306567,,,Female,no,No,2021-12-24,Unknown,N/A
CUST-00164,28.14335985,77922.52258,,1.195433585,10,4.712710934,Bengaluru,Consumer,f,no,Yes,2021-06-16,Website,
CUST-00204,45.72726552,,567.5388499,2.69474629,9,2.902124533,Chennai,SMB.,f,1,,2021-07-26,website,N/A
CUST-01054,67.34156174,52755.01681,639.2512039,6.439616593,11,3.236610347,,SMB,,,Yes,2023-12-10,,
CUST-01365,33.4437617,71841.4863,765.1054703,2.939668885,,2.398771897,Mumbai,SMB,Female,,No,,,???
CUST-01967,,31823.59417,747.5569619,7.814434927,5,4.857196545,Bengaluru,,Female,1,Yes,2026-06-27,Website,
CUST-00496,49.22656551,185524.2623,653.1635521,9.670249137,3,3.059407314,Mumbai,Consumer,Male,Yes,Yes,2022-05-20,Social,good customer
CUST-01625,40.30905341,,818.3043658,0.3676400801,9,4.43755941,Hyderabad,UNKNOWN,M,Yes,No,2025-07-13,Referral,
CUST-01966,43.8 years,"$35,341",bad,5.946360786,3,3.7599113,Delhi,Enterprise,,Y,No,2026-06-26,google_ads,
CUST-01963,34.74927648,,,1.010329267,5,4.134622692,Pune,consumer,Female,Yes,No,2026-06-23,,
CUST-00611,25.58830338,,620.4402399,2.015552789,9,3.309639829,Kolkata,Enterprise,m,N,Yes,2022-09-14,Website,good
CUST-00433,,31414.18814,550.166685,,,3.008644215,Mumbai,Consumer,m,yes,No,2022-03-17,,normal
CUST-01492,37.7277767,32521.83973,627.6157104,6.854686028,4,3.870616325,,Consumer,Male,Yes,No,2025-02-28,email,follow-up needed
CUST-00219,36.1 years,38483.84641,809.8687368,6.716027899,,3.687539145,,SMB,,Yes,No,,referral,N/A
CUST-01931,18,30765.29321,,4.502721674,5,,Delhi,SMB,Female,1,No,21/05/2026,,ok
CUST-01466,38.48307802,"$171,139",,4.015670141,6,,,SMB,M,1,No,2025-02-01,Social,urgent
CUST-00631,57.33124394,57795.99256,670.2795804,3.922692445,4,3.982262507,,,m,N,No,2022-10-04,Website,good
CUST-01382,18,"$65,761",,3.281761537,6,,Hyderabad,,F,No,,2024-11-08,email,follow-up needed
CUST-01302,18.0 years,170941.7268,,2.876317828,,2.27792434,Mumbai,Enterprise,F,,No,2024-08-18,,VIP
CUST-00060,49.61934026,"$30,152",679.5725907,2.645853947,,,Hyderabad,Consumer,Female,1,No,02/03/2021,Website,N/A
CUST-00299,,41606.76891,678.3135502,6.616633548,8,4.121627549,Delhi,SMB,,Y,Yes,2021-10-31,,
CUST-01711,31.02847774,71241.88235,725.5457045,2.539768402,9,3.105909926,Chennai,consumer,f,No,Yes,09/10/2025,,
CUST-00074,43.96592893,"$47,631",705.542053,0.7799504789,6,4.230802376,Bengaluru,Consumer,f,No,No,2021-03-16,Website,
CUST-00163,63.54163679,,547.9338225,2.623730016,,3.926662837,Bengaluru,consumer,f,Yes,No,2021-06-15,google_ads,VIP
CUST-01275,30.51679173,19164.97618,634.5101512,3.911298614,2,4.556620303,Delhi,Consumer,,N,No,2024-07-22,email,good
CUST-01594,29.2 years,70373.11949,608 pts,5.919400652,6,,Kolkata,Consumer,M,,,,,late payment
CUST-01434,18.37444102,,739.3554991,4.629658171,10,2.787004057,Bengaluru,Consumer,f,N,No,2024-12-31,,ok
CUST-01613,37.48905655,"$319,924",670.5929533,5.104552342,7,4.697783308,Hyderabad,UNKNOWN,m,No,No,2025-07-01,email,N/A
CUST-00592,40.98843347,180295.2241,652 pts,7.613468526,,4.30647829,,,,,No,2022-08-26,website,
CUST-00317,38.79854979,46935.58751,637.0813598,,3,,,Consumer,M,1,No,2021-11-19,WEB,follow-up needed
CUST-00046,40.6 years,31831.26158,683.6886405,17.56097475,6,5,Mumbai,Enterprise,,Yes,No,2021-02-15,???,N/A
CUST-01720,21.93941106,64187.1527,601.6622492,0.4740655264,7,,Pune,SMB,Female,no,Yes,2025-10-18,Social,
CUST-01832,,178793.0405,591.3107865,8.472508685,7,4.036800362,,Consumer,m,Yes,No,,Unknown,
CUST-00428,58.64923797,40047.51103,586.8316547,5.336723943,8,3.636120939,Bengaluru,Consumer,f,0,No,2022-03-12,google_ads,late payment
,,93665.74378,703.9692987,12.723292,7,,Pune,SMB,Female,1,No,,Email,follow-up needed
CUST-00077,32.87296824,53966.96011,,11.60635573,7,4.516163335,,Enterprise,M,No,No,2021-03-19,,
CUST-01917,,"$46,216",829 pts,,9,2.027945012,,SMB,Female,,Yes,2026-05-07,Email,good
CUST-01415,54.41488941,29937.85805,691.6117215,18.13899581,7,4.766342506,Hyderabad,,m,no,No,,WEB,???
CUST-00781,37.38563466,125814.9127,688.2592821,4.447616982,7,,Delhi,,f,0,Yes,2023-03-06,referral,N/A
CUST-01920,20.40576821,68352.51879,728.3857266,2.538147864,2,3.685359774,Bengaluru,Consumer,Male,,No,2026-05-10,Website,VIP
CUST-01174,26.0257762,₹55k,617 pts,6.08597111,3,1.736214682,Kolkata,consumer,Male,no,No,2024-04-10,,
CUST-01320,,84181.34448,845.3111729,3.28203739,9,5,Mumbai,SMB,f,N,Yes,2024-09-06,Google Ads,
CUST-00938,36.9 years,,751.0181968,9.726451244,6,3.932557337,Mumbai,Consumer,F,,No,2023-08-13,website,complaint!!!
CUST-00031,63.69977121,112941.3683,,,3,4.347547857,Delhi,SMB,F,,No,2021-01-31,Unknown,
CUST-01092,38.10206752,,626.2150615,10.81982711,5,,Chennai,SMB,m,,No,2024-01-17,,good
CUST-01616,,,600.2746979,5.067405444,8,5,Chennai,Enterprise,f,0,,,Referral,
CUST-01230,,,692.240687,3.282594304,5,3.433258057,Chennai,Consumer,f,Yes,No,2024-06-06,WEB,
CUST-00975,26.00345326,58724.16704,,3.881505953,2,,Hyderabad,consumer,m,0,No,2023-09-20,Referral,urgent
CUST-01085,39.32474871,42452.30767,508.5770377,0.9819688202,7,,Bengaluru,Consumer,m,yes,Yes,,website,VIP
CUST-00515,47.48967346,58873.44812,686.3793622,,7,3.208899088,Pune,Consumer,f,yes,,,email,normal
CUST-01551,19.195301,36556.52947,702.9713014,10.31092146,9,3.292410204,Mumbai,Consumer,M,1,,2025-04-29,Referral,late payment
CUST-01568,39.94471471,28578.20221,628.1784742,3.05925806,4,2.831869563,Chennai,Consumer,F,yes,No,2025-05-16,WEB,
CUST-01811,18,63718.84397,689.6545329,11.10425853,8,4.636335593,Bengaluru,Enterprise,m,0,No,2026-01-19,???,VIP
CUST-01574,37.84473478,52852.57315,ERR,8.177314314,6,,Chennai,SMB,Male,0,No,22/05/2025,website,
CUST-00045,39.4 years,25759.43833,740 pts,3.315764552,7,3.920092997,,,m,Y,No,2021-02-14,WEB,???
CUST-01687,31.54020557,28228.66203,743.8120459,6.432916571,7,1.960731274,Bengaluru,Consumer,Female,yes,No,2025-09-15,Referral,N/A
CUST-00169,36.12034523,36643.1338,,12.07681977,,2.811137769,Delhi,SMB,Male,no,No,,Website,ok
CUST-00304,34.05769732,43304.15006,604.3527521,6.021857471,7,4.088906579,Pune,,Female,1,No,2021-11-05,Email,VIP
CUST-00991,48.44666731,78236.33612,730.6685135,2.436885944,6,4.993513688,Hyderabad,Consumer,F,no,,2023-10-06,email,follow-up needed
CUST-00556,34.3 years,,740.8587938,2.121703532,,5,Bengaluru,Consumer,Male,,No,2022-07-20,WEB,ok
CUST-01925,37.33877481,55379.84688,661.5295512,,0,,Chennai,,Female,0,No,2026-05-15,referral,VIP
CUST-00608,43.37719237,"$49,366",,3.216100689,3,,Mumbai,Consumer,M,,No,2022-09-11,google_ads,
CUST-01619,41.88815029,66609.3424,692.456023,9.318020403,10,4.125379682,Mumbai,consumer,,Yes,,2025-07-07,Referral,follow-up needed
CUST-00758,48.26023189,66001.74081,748 pts,7.598645675,6,3.451898911,Pune,,Female,No,No,2023-02-11,website,ok
CUST-00439,,,,,5,,Bengaluru,SMB,Female,Y,No,2022-03-23,Google Ads,???
CUST-00583,34.47465296,52431.37641,,,5,3.947372654,,SMB,F,No,No,2022-08-17,website,good customer
CUST-01519,34.21790732,55381.81892,707.5205996,6.619741471,7,5,Pune,Enterprise,M,,Yes,2025-03-27,WEB,ok
CUST-00528,39.5778298,,676.0538539,0.8144380667,,4.459022846,Pune,Consumer,Male,Y,No,2022-06-22,???,
CUST-00343,38.86440288,17764.71996,675.8147783,4.325789937,5,2.772033235,,SMB,m,0,No,,referral,VIP
CUST-01737,,42052.64305,751.3793181,5.194171481,,3.947786057,Pune,,f,N,No,2025-11-05,referral,
CUST-00368,28.13299979,44435.99369,,0.1679177145,4,3.014098579,,Consumer,Female,No,No,2022-01-09,???,
CUST-00186,,,704 pts,6.371526776,6,3.787402732,Delhi,Consumer,F,,No,2021-07-08,website,normal
CUST-01117,51.60416575,,472.5895345,,7,4.819370783,Mumbai,SMB,f,1,No,2024-02-12,,normal
CUST-01755,51.19029867,48533.38144,696.1390879,2.430363088,40,2.364846935,Hyderabad,Consumer,F,no,No,2025-11-23,website,good
CUST-01426,27.06267652,,571.3014432,3.634339937,3,,Kolkata,SMB,,no,Yes,23/12/2024,???,VIP
CUST-00301,146.8205064,42001.73818,696.7252495,4.078703809,5,3.516808969,Mumbai,Consumer,M,,No,2021-11-02,email,good customer
CUST-01904,36.43968726,48436.34014,538.9294627,6.076978595,6,,Kolkata,Consumer,M,1,Yes,,WEB,ok
CUST-00833,24.46663082,93794.58027,612.7667318,1.066312739,,,Hyderabad,Consumer,Female,No,,2023-04-28,Social,VIP
CUST-00544,35.84928049,,658.6635125,10.30595642,6,3.418913367,Bengaluru,Consumer,f,Yes,,,???,VIP
CUST-01601,,93678.4582,,10.40216436,5,4.097406164,Pune,SMB,m,Y,No,19/06/2025,,late payment
CUST-00351,42.42027935,"$78,703",435.1122012,1.512762564,6,2.312198164,Kolkata,SMB,m,Y,No,,Email,
CUST-01933,27.6 years,,720.7939761,4.466369657,4,,Delhi,Consumer,F,1,No,2026-05-23,referral,???
CUST-01511,38.81495803,72836.88998,395.3445228,5.204901457,6,3.133334934,Delhi,Enterprise,,yes,No,2025-03-19,WEB,good customer
CUST-00979,20.99789489,39321.78964,,,6,3.44160653,Hyderabad,Consumer,m,Yes,No,2023-09-24,referral,
CUST-00176,40.07105501,56586.32012,670.9021933,2.231190763,6,2.978343358,Pune,Enterprise,Female,,No,2021-06-28,referral,good
CUST-00483,,61987.04513,618 pts,4.407128422,,3.155483482,Delhi,Consumer,m,0,No,2022-05-07,,???
CUST-01413,,59057.31603,631.1726732,5.139506503,3,5,Kolkata,Enterprise,f,yes,No,2024-12-09,Referral,???
CUST-01611,41.45862876,78425.18896,,1.218348558,7,3.885828429,Chennai,Consumer,f,Y,No,,Referral,follow-up needed
CUST-00124,54.3102509,,727.4080563,1.923193424,3,3.990359697,Delhi,consumer,Female,Yes,Yes,2021-05-06,referral,VIP
CUST-00600,18,97357.77997,754.5715907,5.493250784,,4.63865043,Pune,Enterprise,M,Y,No,2022-09-03,WEB,follow-up needed
CUST-01795,18,24407.84396,537.8964257,2.07067967,6,2.672761982,Chennai,Enterprise,Female,1,No,2026-01-03,,good customer
CUST-01746,28.70417772,"$44,955",626.5158839,3.984710052,6,4.422195838,Hyderabad,,F,N,No,14/11/2025,WEB,
CUST-01379,41.494777,,659.782901,99999,5,2.956488181,Chennai,Consumer,Female,,No,2024-11-05,Email,normal
CUST-01186,21.48335001,25918.70562,601 pts,5.957314705,,3.347381328,Chennai,,Female,no,No,2024-04-22,Unknown,late payment
CUST-00486,35.95510903,51648.23346,674.8203271,7.070679009,1,5,Delhi,,F,,No,2022-05-10,,
CUST-00332,45.65040573,,754.9892035,3.905338496,6,3.448767349,Hyderabad,Consumer,Female,0,Yes,2021-12-04,Social,normal
CUST-00789,,40050.81474,681.5529098,12.70699313,7,4.90779934,Hyderabad,Enterprise,Male,,,,google_ads,ok
CUST-00195,24.71545182,60490.54743,654.6248003,,5,2.597568769,,,,Yes,Yes,2021-07-17,Google Ads,normal
CUST-00638,,48894.20861,597 pts,6.691553809,6,2.398040324,Kolkata,Enterprise,Male,No,No,,Website,VIP
CUST-00472,,43339.09975,,7.412812465,5,5,Delhi,,f,N,No,,Unknown,good customer
CUST-01714,36.64197908,57493.24495,691.377023,5.385173327,9,,Hyderabad,SMB.,f,Yes,No,2025-10-12,???,
CUST-00323,52.05496512,,671.4235441,1.102259129,6,3.325296979,Delhi,Consumer,Male,yes,Yes,2021-11-25,Email,normal
CUST-01197,,26879.24237,563.5636641,1.700663023,8,4.211294758,Bengaluru,Consumer,m,No,No,2024-05-03,???,
CUST-00267,39.86515193,"$76,860",691.3464998,1.672530659,11,4.389518571,Delhi,,Female,,Yes,2021-09-29,,good
CUST-01544,36.74050213,68705.7602,576.3647434,,,3.100594751,Bengaluru,SMB.,m,,Yes,,,good customer
CUST-01804,,64906.34775,670.464199,7.709868756,8,4.565220354,Pune,Enterprise,Male,,No,2026-01-12,google_ads,good
CUST-00068,32.45177849,54030.44964,,1.915276042,8,4.122591769,Delhi,,f,Yes,Yes,2021-03-10,,follow-up needed
CUST-01738,35.72533386,,541.8937889,,4,4.537017136,,,M,yes,Yes,2025-11-06,website,
CUST-01593,35.9139476,148098.5626,,,9,3.376092337,Bengaluru,Consumer,m,yes,No,2025-06-11,,N/A
CUST-01564,,"$50,094",707.1955371,,9,2.670520368,Delhi,,Male,,No,2025-05-12,Website,late payment
CUST-00481,,149369.4897,764.9533601,4.580802372,4,4.392629429,Hyderabad,,f,,No,2022-05-05,Social,
CUST-01757,58.51932745,49302.54999,372.5372213,1.627647971,,,Chennai,Consumer,M,1,No,2025-11-25,referral,
CUST-01913,44.62230526,42337.41327,673.6149593,3.341053881,4,2.961841581,,,Female,Yes,No,2026-05-03,,late payment
CUST-01441,30.024488,163624.857,697.7506811,4.216743504,4,3.472596007,Mumbai,Consumer,Male,0,No,2025-01-07,Social,normal
CUST-01461,,,,7.419418585,7,4.177545409,Pune,,Male,No,No,2025-01-27,WEB,
CUST-00888,32.8 years,,538.6046773,5.854343062,,5,Chennai,SMB.,M,Yes,No,2023-06-23,???,urgent
CUST-00423,,128994.9165,661.2143638,1.460955993,72,,Hyderabad,Consumer,m,Y,,2022-03-07,email,good customer
CUST-01675,35.27096705,,bad,4.847826637,,3.270922312,Chennai,Consumer,Female,,No,,google_ads,normal
CUST-01450,30.9 years,53869.68646,767.8532306,3.50087235,6,2.9286069,,Consumer,F,0,Yes,2025-01-16,,normal
CUST-00765,,40822.40359,,1.133953883,7,1.453060184,Bengaluru,Consumer,Female,,No,,Social,N/A
CUST-00520,57.54724337,21456.39953,789.5964264,4.109382465,5,3.017700641,Chennai,Consumer,f,0,No,2022-06-13,Google Ads,
CUST-01432,,119014.0909,569.5566056,2.002869394,5,3.050706707,,consumer,F,0,Yes,2024-12-29,referral,N/A
CUST-00614,43.35586577,44327.66074,,3.327438184,,5,Mumbai,Consumer,m,,No,2022-09-17,google_ads,???
CUST-01531,44.66432274,"$129,799",,15.10758051,5,,Bengaluru,Consumer,Female,N,No,2025-04-09,Google Ads,N/A
CUST-01783,18,"$32,702",667.751049,3.55937196,11,5,Bengaluru,Enterprise,M,yes,No,2025-12-21,Website,
CUST-01659,47.02155759,"$33,399",602.9740137,,,,Kolkata,Consumer,M,Y,No,2025-08-17,,
CUST-00454,62.9 years,34888.66017,549.5502807,1.823677333,,,Chennai,consumer,,no,No,2022-04-07,Unknown,VIP
CUST-00731,43.3737646,,571.8591943,,2,1.731894027,Hyderabad,consumer,f,No,,2023-01-14,,N/A
CUST-00535,19.21089113,49953.90924,677.352622,3.795630897,,5,Mumbai,Consumer,f,N,Yes,2022-06-29,Social,follow-up needed
CUST-00966,21.62310017,22813.69587,679.0408793,6.712507031,5,4.663907687,Chennai,SMB,M,N,No,2023-09-11,referral,good
CUST-01285,38.72562138,36600.04551,649.738556,4.641312762,4,3.535752442,Mumbai,,F,yes,No,,Email,
CUST-01740,39.33620515,,480.6764766,10.22246253,5,2.228595024,Pune,Consumer,m,,No,,Referral,N/A
CUST-00262,34.80335012,35719.78008,770.3608903,4.14244021,,3.587136003,Mumbai,SMB,Male,1,Yes,2021-09-23,Website,
CUST-00536,,97752.15565,727.0246818,4.92001012,6,3.063992038,Chennai,Consumer,Female,,,2022-06-30,Email,urgent
CUST-00969,49.09229309,168107.4361,,3.88641994,,4.976187732,,Consumer,Female,N,No,2023-09-14,email,N/A
CUST-00241,27.47767066,,612.9498429,6.645601039,8,3.985959959,Bengaluru,Enterprise,M,yes,No,02/09/2021,,late payment
CUST-00820,24.3 years,87451.03666,,7.315448651,15,5,,SMB,f,,Yes,15/04/2023,Unknown,N/A
CUST-00693,49.42464384,,620.2077337,5.796200701,,3.678547573,Mumbai,SMB,F,Y,No,2022-12-07,,follow-up needed
CUST-00421,39.1055199,"$19,760",,3.28511452,7,4.183189891,Delhi,consumer,m,Yes,No,2022-03-04,website,
CUST-01086,33.10000205,82596.10293,541.3701548,1.950243329,4,,Hyderabad,Consumer,f,No,Yes,2024-01-11,Social,good
CUST-01999,31.63013806,38476.63388,624 pts,3.906529311,8,2.512991419,Delhi,Consumer,,N,Yes,29/07/2026,email,late payment
CUST-00366,55.77746657,124137.2424,690.6556411,8.306543704,6,3.854638176,,SMB,M,no,No,,???,
CUST-01023,42.91794149,68606.9431,584.9316788,3.710212649,4,5,Mumbai,Consumer,m,No,No,2023-11-08,,normal
CUST-01241,53.32376999,101478.4057,606.1644166,7.541526336,5,,Mumbai,consumer,F,N,No,2024-06-17,Website,follow-up needed
CUST-00589,40.82538042,65203.31082,631.7454833,,10,,,Enterprise,M,no,,,WEB,good customer
CUST-00737,47.33320867,32717.18916,650.728803,0.7645238549,3,3.520858475,Pune,Consumer,Female,Yes,,2023-01-20,referral,N/A
CUST-01762,28.66872887,83512.39384,623.5650164,,4,4.854027036,Delhi,,f,Yes,Yes,2025-11-30,referral,
CUST-00942,,110296.3854,449.4860844,2.883939708,6,3.112850632,,SMB,,,Yes,2023-08-17,,urgent
CUST-00072,,25369.06185,644.6736584,,9,4.061397048,Mumbai,SMB,,0,No,2021-03-14,referral,good customer
CUST-01408,45.8209777,137889.1168,597.2272445,,6,3.438011519,Bengaluru,Consumer,f,No,No,2024-12-04,referral,normal
CUST-00260,21.5 years,74465.92176,653.2066742,,6,3.310614852,Pune,,Female,1,,2021-09-21,WEB,
CUST-00052,45.57545871,,593.0866652,2.481502423,8,3.917251115,Hyderabad,Consumer,f,Y,No,,email,
CUST-00199,37.9385376,48862.05599,576.2513921,1.872891782,7,3.458973232,Bengaluru,consumer,Female,Yes,No,2021-07-21,email,good
CUST-01789,41.61862768,"$146,497",489.1837114,4.038968715,,,Chennai,Consumer,m,0,Yes,2025-12-27,Email,urgent
CUST-00651,60.17390016,"$30,746",662.5306929,2.126095505,,3.811523663,Delhi,Consumer,,no,No,2022-10-25,???,urgent
,29.6 years,,641.3441152,8.94064565,5,3.687538736,,Consumer,Female,1,No,2021-12-05,Unknown,N/A
CUST-01360,,60245.01726,162.336676,5.324733658,6,3.300685243,Chennai,Enterprise,Female,no,No,16/10/2024,Google Ads,ok
CUST-00594,18.17889022,,663.4397923,,5,3.259186203,Hyderabad,consumer,m,N,No,2022-08-28,WEB,VIP
CUST-01392,55.72872361,21278.54974,850,2.499471138,7,1.955183575,Chennai,SMB,m,No,No,2024-11-18,google_ads,???
