Customer ID,Order Date,City,Product Category,Customer Segment,Gender,Sales Channel,Age,Units Sold,Unit Price,Discount %,Customer Rating,Is Active,Returned,Payment Method,Gross Sales,Discount Amount,Revenue,Cost,Profit
CUST00368,2025-01-17 0:00:00,Delhi,Sports,Regular,Male,Retail,52,8,1194.69,13.27,4.6,1,0,Net Banking,9557.52,1268.28,8289.24,4153.87,4135.37
CUST00336,2025-09-16 0:00:00,Bengaluru,Sports,Premium,Female,Corporate,56,9,5519.17,3.95,2.6,1,0,UPI,49672.53,1962.06,47710.47,36706.27,11004.2
CUST01590,2025-12-10 0:00:00,Hyderabad,Sports,Regular,Female,Online,63,11,11351.8,4.78,2.8,1,0,Debit Card,124869.8,5968.78,118901.02,97173,21728.02
CUST00818,2025-06-16 0:00:00,Chennai,Home & Kitchen,Premium,Female,Online,50,4,2614.41,35.15,2.1,0,0,Debit Card,10457.64,3675.86,6781.78,3969.89,2811.89
CUST00501,2025-10-25 0:00:00,Chennai,Electronics,Premium,Female,Retail,68,7,24819.66,15.75,1.9,0,0,Net Banking,173737.62,27363.68,146373.94,82616.39,63757.55
CUST00556,2025-06-03 0:00:00,Hyderabad,Sports,Regular,Female,Online,32,12,20519.62,28.19,1.9,1,1,Cash,246235.44,69413.77,176821.67,98761.87,78059.8
CUST01881,2025-06-13 0:00:00,Hyderbad,Electronics,Regular,Male,Retail,50,3,23606.68,7.08,2,1,0,Credit Card,70820.04,5014.06,65805.98,47443.27,18362.71
CUST01698,2025-12-03 0:00:00,Hyderabad,Clothing,Budget,Female,Online,24,4,3752.13,20.28,2.4,1,0,UPI,15008.52,3043.73,,8706.59,3258.2
CUST00646,2025-08-30 0:00:00,Mumbai,Clothing,Regular,Female,Corporate,46,6,29419.28,34.63,3.1,1,0,UPI,176515.68,61127.38,115388.3,59018.01,56370.29
CUST00204,2025-07-03 0:00:00,Delhi,Electronics,Premium,Female,Retail,30,13,18527.21,30.42,4.3,1,0,Debit Card,240853.73,73267.7,167586.03,140309.83,27276.2
CUST00996,2025-10-18 0:00:00,Bengaluru,Beauty,Regular,Other,Corporate,43,7,24022.46,16.35,2.3,1,0,Debit Card,168157.22,27493.71,140663.51,91148.84,49514.67
CUST00688,2025-08-29 0:00:00,Hyderabad,Clothing,Budget,Male,Corporate,63,7,11860.46,26.37,3.2,0,0,UPI,83023.22,21893.22,61130,45279.08,15850.92
CUST00715,2025-12-22 0:00:00,Pune,Beauty,Budget,Male,Online,56,11,26751.37,5.73,3.2,1,0,UPI,294265.07,16861.39,277403.68,149515.59,127888.09
CUST01950,2025-10-11 0:00:00,Mumbai,Beauty,Regular,Female,Online,69,11,18097.55,1.07,1.4,1,0,Debit Card,199073.05,2130.08,196942.97,149907.92,47035.05
CUST00143,2025-05-04 0:00:00,Pune,Electronics,Premium,Female,Corporate,69,9,29511.63,13.33,1.1,1,1,Credit Card,265604.67,35405.1,230199.57,129169.72,101029.85
CUST01628,2025-01-03 0:00:00,Pune,Sports,Regular,Female,Retail,28,6,17799.01,32.96,3.9,1,0,Cash,106794.06,35199.32,71594.74,41562.99,30031.75
CUST01274,2025-04-02 0:00:00,Delhi,Electronics,Regular,Female,Retail,19,7,21994.13,25.14,1.3,1,0,Cash,153958.91,38705.27,115253.64,64439.75,50813.89
CUST00897,2025-05-03 0:00:00,Delhi,Home & Kitchen,Premium,Male,Online,32,14,21464.14,39.4,2.8,Inactive,0,Net Banking,300497.96,118396.2,182101.76,91169.91,90931.85
CUST00815,2025-12-04 0:00:00,Delhi,Sports,Premium,Female,Retail,59,10,2463.57,30.63,4.7,1,0,UPI,24635.7,7545.91,17089.79,10597.29,6492.5
CUST01533,2025-01-30 0:00:00,Bengaluru,Clothing,Premium,Female,Retail,20,7,22391.59,3.54,2.4,1,0,Debit Card,156741.13,5548.64,151192.49,119626,31566.49
CUST00462,2025-04-24 0:00:00,Delhi,Electronics,Budget,Male,Corporate,38,14,10313.23,23.97,3.6,1,0,Debit Card,144385.22,34609.14,109776.08,63585.46,46190.62
CUST00949,2025-04-23 0:00:00,Mumbai,Home & Kitchen,Regular,Female,Retail,28,6,5536.56,7.87,3.3,0,0,Net Banking,33219.36,2614.36,30605,20418.48,10186.52
CUST01062,2025-04-11 0:00:00,Delhi,Clothing,Premium,Female,Online,26,1,17371.1,17.1,4.8,1,0,Net Banking,17371.1,2970.46,14400.64,8875.84,5524.8
CUST01224,2025-01-05 0:00:00,Delhi,Sports,Premium,Male,Online,40,1,15540.72,36.01,2.8,1,0,Cash,15540.72,5596.21,9944.51,5602.93,4341.58
CUST00358,2025-10-15 0:00:00,Bengaluru,Sports,Budget,Female,Online,35,11,26077.61,23.87,2.1,1,0,Cash,286853.71,68471.98,218381.73,175592.93,42788.8
CUST00748,2025-01-18 0:00:00,Chennai,Beauty,Budget,Female,Online,62,1,2163.48,33.07,3.4,0,0,Debit Card,2163.48,715.46,1448.02,1030.28,417.74
CUST00980,2025-04-19 0:00:00,Pune,Electronics,Budget,Female,Corporate,29,6,16624.09,15.77,1.1,1,0,Cash,99744.54,15729.71,84014.83,66963.49,17051.34
CUST01254,2025-03-17 0:00:00,Mumbai,Electronics,Regular,Female,Corporate,25,1,23671.43,22.75,3.5,1,0,Debit Card,23671.43,5385.25,18286.18,13745.3,4540.88
CUST01145,2025-05-04 0:00:00,Mumbai,Home & Kitchen,Budget,Female,Retail,60,13,3714.32,36.45,4.3,1,0,Debit Card,48286.16,17600.31,30685.85,16015.93,14669.92
CUST01083,2025-01-21 0:00:00,Delhi,Sports,Regular,Female,Online,59,14,28855.2,23.52,1.6,0,0,,403972.8,95014.4,308958.4,217295.13,91663.27
CUST01138,2025-06-15 0:00:00,Hyderabad,Beauty,Premium,Other,Online,38,10,26221.64,19.13,4.2,1,0,Debit Card,262216.4,50162,212054.4,137404,74650.4
CUST01786,2025-04-06 0:00:00,Delhi,Beauty,Regular,Male,Retail,68,9,8962.83,27.77,3.9,1,0,Cash,80665.47,22400.8,58264.67,43767.46,14497.21
CUST01507,2025-10-20 0:00:00,Mumbai,Beauty,Budget,Male,Corporate,48,14,8473.29,37.78,2,1,0,Credit Card,118626.06,44816.93,73809.13,46131.43,27677.7
CUST00826,2025-11-30 0:00:00,Bengaluru,Sports,Regular,Female,Retail,63,5,10535.57,26.62,2.9,1,Y,Debit Card,52677.85,14022.84,38655.01,25681.6,12973.41
CUST00157,2025-07-17 0:00:00,Pune,Beauty,Regular,Female,Online,33,2,26515.26,6.3,4.2,1,0,Credit Card,53030.52,3340.92,49689.6,37990,11699.6
CUST00579,2025-06-09 0:00:00,Bengaluru,Electronics,Regular,Female,Corporate,68,3,11193.42,9.64,2.8,1,0,UPI,33580.26,3237.14,30343.12,23005.43,7337.69
CUST00455,2025-06-02 0:00:00,Hyderabad,Electronics,Budget,Male,Retail,51,2,27655.85,17.03,4.6,0,1,Net Banking,55311.7,9419.58,45892.12,25649.97,20242.15
CUST00750,Jan-25-2025,Hyderabad,Beauty,Premium,Male,Corporate,33,13,150000,35.61,2.9,1,0,UPI,356738.72,127034.66,229704.06,176479.19,53224.87
CUST01973,2025-10-13 0:00:00,Chennai,Clothing,Regular,Male,Retail,,1,10k,31.28,1.4,1,0,Cash,13627.26,4262.61,9364.65,5987.1,3377.55
CUST00252,2025-05-24 0:00:00,Chennai,Beauty,Premium,Male,Online,33,6,24237,38.27,4,1,0,Net Banking,145422,55653,89769,48990.07,40778.93
CUST01975,2025-04-01 0:00:00,Mumbai,Beauty,Regular,Female,Retail,50,4,19827.72,19.29,4,1,0,Credit Card,79310.88,15299.07,64011.81,34671.16,29340.65
CUST01460,2025-01-05 0:00:00,Hyderabad,Home & Kitchen,Regular,Male,Corporate,36,4,18042.28,21.29,1.5,1,0,Cash,72169.12,15364.81,56804.31,29976.23,26828.08
CUST01175,2025-05-08 0:00:00,Bengaluru,Home & Kitchen,Premium,Female,Online,48,3,27182.85,3.72,4,1,0,Debit Card,81548.55,3033.61,78514.94,40207.82,38307.12
CUST01152,2025-08-17 0:00:00,Hyderabad,Electronics,Premium,Female,Corporate,150,10,7888.62,2.94,1.8,1,1,Net Banking,78886.2,2319.25,76566.95,61088.36,15478.59
CUST01370,2025-01-21 0:00:00,Delhi,Beauty,Regular,Other,Retail,45,5,18090.19,30.6,2.7,1,0,UPI,90450.95,27677.99,62772.96,53032.15,9740.81
CUST00062,2025-09-28 0:00:00,Delhi,Electronics,Regular,Female,Retail,30,8,15624.98,23.42,4.7,0,0,Credit Card,124999.84,29274.96,95724.88,78482.82,17242.06
CUST00678,2025-12-19 0:00:00,Bengaluru,Home & Kitchen,Regular,Male,Retail,31,10,19353.91,3.15,4.7,1,0,Debit Card,193539.1,6096.48,187442.62,129070.81,58371.81
CUST01441,2025-05-05 0:00:00,Mumbai,,Budget,Female,Corporate,38,2,12423.83,29.49,3.4,1,0,Credit Card,24847.66,7327.57,17520.09,9994.17,7525.92
CUST00166,2025-06-24 0:00:00,Hyderabad,Beauty,Premium,Male,Retail,47,11,3714.25,20.94,4.1,1,0,UPI,40856.75,8555.4,32301.35,24100.37,8200.98
CUST00090,2025-09-01 0:00:00,Bengaluru,Beauty,Regular,Female,Online,33,11,1696.81,3.92,1.4,1,0,Cash,18664.91,731.66,17933.25,14281.77,3651.48
CUST00555,2025-12-31 0:00:00,Bengaluru,Home & Kitchen,Premium,Male,Corporate,67,4,29654.68,14.84,3.7,1,0,Credit Card,118618.72,17603.02,101015.7,61960.25,39055.45
CUST01966,2025-10-13 0:00:00,Delhi,Electronics,Regular,Male,Online,34,14,9355.13,34.2,2,1,0,Credit Card,130971.82,44792.36,86179.46,57558.78,28620.68
CUST00627,2025-11-22 0:00:00,Mumbai,Sports,Budget,Male,Corporate,48,3,13039.68,25.8,1.8,1,0,UPI,39119.04,10092.71,29026.33,19120.52,9905.81
CUST00237,2025-12-04 0:00:00,Bengaluru,Beauty,Regular,Female,Retail,36,4,9106.65,3.66,1.3,1,0,Cash,36426.6,1333.21,35093.39,22842.62,12250.77
CUST00433,2025-11-05 0:00:00,Hyderabad,Beauty,Regular,Female,Online,67,7,5011.3,31.45,3.8,0,0,Debit Card,35079.1,11032.38,24046.72,14075.8,9970.92
CUST00070,2025-07-03 0:00:00,Bengaluru,Electronics,Premium,Male,Retail,27,10,7974.53,12.91,2,0,0,Debit Card,79745.3,10295.12,69450.18,45656.61,23793.57
CUST01261,2025-08-01 0:00:00,Delhi,Clothing,Budget,Male,Retail,66,9,14816.93,5.22,3.3,1,0,Credit Card,133352.37,6960.99,126391.38,66441.1,59950.28
CUST01221,2025-04-06 0:00:00,Chennai,Home & Kitchen,Budget,Male,Retail,42,14,6638.17,37.23,2.4,1,0,UPI,92934.38,34599.47,58334.91,32514.04,25820.87
CUST00327,2025-04-15 0:00:00,Bengaluru,Home & Kitchen,Regular,Male,Corporate,18,14,8750.12,12.01,4.8,1,0,Debit Card,122501.68,14712.45,107789.23,85601.24,22187.99
CUST01021,2025-06-25 0:00:00,Chennai,Sports,Regular,Female,Corporate,49,13,5325.71,5 %,5,0,0,Debit Card,69234.23,22964.99,46269.24,36048.89,10220.35
CUST00260,2025-02-02 0:00:00,Delhi,Sports,Regular,Male,Retail,61,14,2107.21,,3.3,1,0,Net Banking,29500.94,4761.45,24739.49,12485.71,12253.78
CUST01098,2025-10-05 0:00:00,Delhi,Beauty,Regular,Male,Online,67,4,3280.08,35.02,1.9,1,0,Net Banking,13120.32,4594.74,8525.58,6625.76,1899.82
CUST00728,2025-03-12 0:00:00,Pune,Beauty,Regular,Female,Online,19,1,18439.55,7.13,3.4,0,0,UPI,18439.55,1314.74,17124.81,13361.43,3763.38
CUST00733,2025-03-01 0:00:00,Mumbai,Electronics,Regular,Female,Online,31,13,16671.17,33.31,4.1,0,1,Credit Card,216725.21,72191.17,144534.04,122394.76,22139.28
CUST01651,2025-09-10 0:00:00,Bengaluru,Sports,Regular,Female,Retail,59,6,26867.55,12.66,3.7,0,0,Credit Card,161205.3,20408.59,140796.71,98247.74,42548.97
CUST01694,2025-11-06 0:00:00,Hyderabad,Clothing,Budget,Female,Online,18,10,19041.64,7.53,1.8,1,0,UPI,190416.4,14338.35,176078.05,90421.41,85656.64
CUST00053,2025-07-25 0:00:00,Pune,Beauty,Premium,Male,Corporate,46,10,11804.68,29.56,2.1,0,0,UPI,118046.8,34894.63,83152.17,54838.57,28313.6
CUST01953,2025-12-23 0:00:00,Delhi,Beauty,Premium,Male,Online,35,100,8882.86,37.62,4.3,1,0,Net Banking,8882.86,3341.73,5541.13,3627.22,1913.91
CUST00999,2025-11-10 0:00:00,Pune,Clothing,Regular,Male,Online,45,5,12095.74,23.88,1.6,0,0,Net Banking,60478.7,14442.31,46036.39,37977.67,8058.72
CUST01193,2025-08-14 0:00:00,Mumbai,Home & Kitchen,Premium,Female,Online,57,7,22664.26,0.34,3.3,1,0,Debit Card,158649.82,539.41,158110.41,114582.03,43528.38
CUST00135,2025-01-09 0:00:00,Chennai,Sports,Regular,Male,Corporate,66,8,7683.69,33.18,3.9,1,0,UPI,61469.52,20395.59,41073.93,32137.41,8936.52
CUST00233,2025-11-03 0:00:00,Bengaluru,Beauty,Regular,Male,Retail,29,13,3840.04,28.33,3.3,1,0,Credit Card,49920.52,14142.48,35778.04,19490.75,16287.29
CUST01864,2025-05-27 0:00:00,Chennai,Electronics,Budget,Female,Retail,34,12,28562.97,32,2.7,1,0,Cash,342755.64,109681.8,233073.84,189363.98,43709.86
CUST01980,2025-06-16 0:00:00,Bengaluru,Electronics,Regular,Male,Corporate,30,7,4553.9,16.04,4.6,1,0,Credit Card,31877.3,5113.12,26764.18,13408.81,13355.37
CUST00871,2025-08-08 0:00:00,Delhi,,Budget,Female,Retail,27,13,10454.12,14.99,2,1,1,,135903.56,20371.94,115531.62,64365.56,51166.06
CUST01824,2025-01-01 0:00:00,Bengaluru,Sports,Budget,Male,Corporate,51,9,15340.63,14.83,3.2,1,0,Net Banking,138065.67,20475.14,117590.53,65561.41,52029.12
CUST00879,2025-08-08 0:00:00,Hyderabad,Electronics,Regular,Male,Corporate,30,8,7436.81,11.1,3.3,0,0,UPI,59494.48,6603.89,52890.59,28782.23,24108.36
CUST00847,2025-08-16 0:00:00,Mumbai,Sports,Regular,Male,Online,65,5,23060.84,36.44,3,1,0,Net Banking,115304.2,42016.85,73287.35,39762.66,33524.69
CUST00684,2025-12-30 0:00:00,Pune,Sports,Budget,Other,Online,42,11,4951.62,26.69,2.6,0,1,Credit Card,54467.82,14537.46,39930.36,33660.8,6269.56
CUST00558,2025-07-07 0:00:00,Bengaluru,Clothing,Regular,Female,Retail,31,2,26573.09,23,1.4,1,0,UPI,53146.18,12223.62,40922.56,32555.23,8367.33
CUST01207,2025-07-22 0:00:00,Hyderabad,Electronics,Regular,Male,Corporate,53,6,474.35,17.46,1.3,0,1,Cash,2846.1,496.93,2349.17,1209.49,1139.68
CUST01020,2025-10-17 0:00:00,Pune,Beauty,Regular,Male,Corporate,47,8,7092.92,26.41,1.6,1,0,Net Banking,56743.36,14985.92,41757.44,34753.15,7004.29
CUST01511,2025-06-11 0:00:00,Bengaluru,Beauty,Premium,Male,Corporate,26,11,4997.45,31.04,1.6,1,1,Debit Card,54971.95,17063.29,37908.66,31250.58,6658.08
CUST00491,2025-12-07 0:00:00,Bengaluru,electronics,Premium,Male,Corporate,27,6,3437.72,11.36,1.3,1,0,UPI,20626.32,2343.15,18283.17,12699.51,5583.66
CUST00042,2025-04-29 0:00:00,Delhi,Electronics,Regular,Female,Corporate,21,5 units,24979.04,7.91,1.4,0,0,UPI,274769.44,21734.26,253035.18,182092.46,70942.72
CUST01035,2025-12-07 0:00:00,Mumbai,Electronics,Premium,Male,Corporate,65,13,24167.29,30.6,4.6,1,0,Net Banking,314174.77,96137.48,218037.29,164411.59,53625.7
CUST01144,2025-10-02 0:00:00,Chennai,Beauty,Budget,Male,Online,29,1,18477.53,4.05,4.1,1,0,UPI,18477.53,748.34,17729.19,11353.08,6376.11
CUST01598,2025-06-03 0:00:00,Mumbai,Home & Kitchen,Regular,Female,Online,51,8,25299.95,19.68,,1,0,Cash,202399.6,39832.24,162567.36,130909.92,31657.44
CUST01938,15/01/2025,Pune,Clothing,Budget,Other,Retail,23,13,9300.68,3.76,1.4,0,0,Net Banking,120908.84,4546.17,116362.67,68718.32,47644.35
CUST00170,2025-05-20 0:00:00,Chennai,Home & Kitchen,Premium,Male,Online,47,10,28471.28,10.22,2.3,0,1,Cash,284712.8,29097.65,255615.15,171021.37,84593.78
CUST00324,2025-12-20 0:00:00,Bengaluru,Clothing,Regular,Male,Online,66,10,6020.27,31.55,4.9,0,0,Net Banking,60202.7,18993.95,41208.75,21694.7,19514.05
CUST01566,2025-09-10 0:00:00,Mumbai,Beauty,Regular,Male,Online,45,3,18319.93,18.44,3.1,1,1,Net Banking,54959.79,10134.59,44825.2,25333.99,19491.21
CUST01049,2025-07-10 0:00:00,Bengaluru,Electronics,Regular,Female,Online,53,5 units,972.13,10.87,2,1,0,Net Banking,6804.91,739.69,6065.22,3500.52,2564.7
CUST00310,2025-01-15 0:00:00,Chennai,Beauty,Regular,Male,Corporate,61,9,29282.31,36.2,2.2,1,0,UPI,263540.79,95401.77,168139.02,124077.7,44061.32
CUST01632,2025-12-28 0:00:00,Hyderabad,Beauty,Budget,Female,Corporate,64,7,13183.23,18.76,3.7,1,1,Debit Card,92282.61,17312.22,74970.39,56591.45,18378.94
CUST00331,2025-04-05 0:00:00,,Home & Kitchen,Premium,Female,Online,31,5,2582.37,11.86,1.2,0,0,Credit Card,12911.85,1531.35,11380.5,8709.59,2670.91
CUST00409,2025-08-07 0:00:00,Mumbai,Electronics,Premium,Male,Online,45,6,17068.73,27.5,4.3,0,0,Cash,102412.38,28163.4,74248.98,40966.69,33282.29
CUST00791,2025-06-10 0:00:00,,Home & Kitchen,Regular,Female,Online,30,10,28404.36,1.72,2.4,1,1,UPI,284043.6,4885.55,279158.05,190691.68,88466.37
CUST01439,2025-05-29 0:00:00,mumbai,Beauty,Regular,Female,Online,22,10,16497.31,14.35,3.3,1,0,Debit Card,164973.1,23673.64,141299.46,97748.17,43551.29
CUST00192,2025-03-11 0:00:00,Chennai,Beauty,Regular,Male,Retail,27,11,8179.3,38.83,4.9,0,0,UPI,89972.3,34936.24,55036.06,34554.11,20481.95
CUST01928,2025-09-12 0:00:00,Hyderabad,Clothing,Premium,Female,Corporate,44,14,2667.17,36.23,3.4,0,0,Debit Card,37340.38,13528.42,23811.96,12750.78,11061.18
CUST01229,2025-10-22 0:00:00,Chennai,Clothing,Regular,Female,Online,35,10,10260.32,1.25,4,1,0,Credit Card,102603.2,1282.54,101320.66,63591.31,37729.35
CUST01497,2025-07-23 0:00:00,Mumbai,Home & Kitchen,Premium,Female,Corporate,29,11,13858.05,35.64,2,1,0,Net Banking,152438.55,54329.1,98109.45,53063.14,45046.31
CUST01554,2025-07-27 0:00:00,Mumbai,Home & Kitchen,Regular,Female,Retail,66,9,19386.88,14.23,4.8,1,1,Debit Card,174481.92,24828.78,149653.14,82497.69,67155.45
CUST01726,2025-09-08 0:00:00,Chennai,Home & Kitchen,Regular,Male,Retail,66,12,7726.75,0.5,3.3,1,0,Cash,92721,463.6,92257.4,66119.97,26137.43
CUST01244,2025-06-13 0:00:00,Hyderabad,Electronics,Regular,Male,Online,43,3,25369.04,0.51,4.7,0,0,Credit Card,76107.12,388.15,75718.97,47132.22,28586.75
CUST01689,2025-03-26 0:00:00,Mumbai,Clothing,Budget,Male,Corporate,120,2,23011.77,35.61,3.5,1,0,Net Banking,46023.54,16388.98,29634.56,21762.78,7871.78
CUST00812,2025-06-30 0:00:00,Chennai,Electronics,Regular,Male,Retail,68,11,22679.31,6.62,1.4,1,1,Credit Card,249472.41,16515.07,232957.34,166656.83,66300.51
CUST01131,2025-02-27 0:00:00,Hyderabad,Clothing,Regular,Male,Corporate,40,1,15205.86,35.31,3,1,0,Cash,15205.86,5369.19,9836.67,5500.38,4336.29
CUST01681,2025-04-06 0:00:00,Bengaluru,Home & Kitchen,Regular,Male,Online,61,11,13596.9,33.71,2.4,1,0,Net Banking,149565.9,50418.66,99147.24,52247.01,46900.23
CUST01327,2025-12-22 0:00:00,Hyderabad,Clothing,Regular,Male,Online,64,10,20919.83,7.68,2.9,1,0,Cash,209198.3,16066.43,193131.87,113392.28,79739.59
CUST01797,2025-06-01 0:00:00,Delhi,Electronics,Regular,Female,Corporate,36,7,5030.15,32.04,4.1,1,0,Cash,35211.05,11281.62,23929.43,14276.16,9653.27
CUST00644,2025-09-21 0:00:00,Bengaluru,Beauty,Regular,Female,Retail,58,8,18480.18,17.54,5,0,0,Net Banking,147841.44,25931.39,121910.05,68073.26,53836.79
CUST00058,2025-06-30 0:00:00,Chennai,Beauty,Regular,Other,Online,42,12,9660.71,N/A,2.8,0,0,Cash,115928.52,19649.88,96278.64,56566.87,39711.77
CUST00573,2025-10-29 0:00:00,Mumbai,Sports,Premium,Female,Corporate,46,7,17107.36,0.38,1.5,1,0,Debit Card,119751.52,455.06,119296.46,91402.17,27894.29
CUST01819,2025-10-24 0:00:00,Pune,Clothing,Premium,Female,Retail,34,2,26496.04,14.02,3.3,1,0,Credit Card,52992.08,7429.49,45562.59,30778.94,14783.65
CUST01835,2025-10-06 0:00:00,Hyderabad,Electronics,Regular,Female,Corporate,68,9,28960.72,9.7,2.6,1,0,Credit Card,260646.48,25282.71,235363.77,138012.33,97351.44
CUST01704,2025-11-05 0:00:00,Delhi,Home & Kitchen,Budget,Male,Retail,29,8,6447.08,16.21,1.3,1,0,Credit Card,51576.64,8360.57,43216.07,33141.49,10074.58
CUST01501,2025-09-09 0:00:00,Delhi,Beauty,Budget,Male,Corporate,38,12,7382.19,1.07,4.2,1,0,Debit Card,88586.28,947.87,87638.41,46759.24,40879.17
CUST00682,2025-02-09 0:00:00,Chennai,Clothing,Regular,Female,Retail,37,12,21182.92,34.01,3.1,0,0,Cash,254195.04,86451.73,167743.31,109402.78,58340.53
CUST00934,2025-11-02 0:00:00,Mumbai,Home & Kitchen,Premium,Female,Corporate,45,12,21675.74,30.5,2.1,1,0,Cash,260108.88,79333.21,180775.67,138900.03,41875.64
CUST00339,2025-01-03 0:00:00,Mumbai,Beauty,Regular,Female,Corporate,21,9,27284.52,20.26,2.5,1,0,UPI,245560.68,49750.59,195810.09,112097.15,83712.94
CUST00912,2025-09-25 0:00:00,Chennai,Home & Kitchen,Regular,Male,Retail,66,12,3984.68,39.71,3.4,1,0,Debit Card,47816.16,18987.8,28828.36,17805.41,11022.95
CUST00300,2025-12-21 0:00:00,Pune,Electronics,Premium,Male,Online,48,1,5766.5,23.6,1.3,1,0,Debit Card,5766.5,1360.89,4405.61,3050.47,1355.14
CUST00694,2025-01-02 0:00:00,Hyderabad,Sports,Budget,Female,Online,69,2,10890.93,4.36,4.1,0,0,UPI,21781.86,949.69,20832.17,15340.54,5491.63
CUST01279,2025-03-01 0:00:00,Pune,Home & Kitchen,Regular,Male,Corporate,53,10,1289.5,15.61,4.1,1,0,Net Banking,12895,2012.91,10882.09,8921.54,1960.55
CUST00566,2025-06-10 0:00:00,Bengaluru,Home & Kitchen,Premium,Female,Corporate,56,2,1815.26,none,1.8,1,0,Credit Card,3630.52,20.33,3610.19,2306.89,1303.3
CUST00533,2025-09-20 0:00:00,Mumbai,Home & Kitchen,Regular,Male,Online,26,7,12428.81,33.92,1.4,0,0,UPI,87001.67,29510.97,57490.7,45616.87,11873.83
CUST01739,2025-01-24 0:00:00,Hyderabad,Clothing,Premium,Female,Retail,39,4,12905.01,32.28,2.7,0,0,Cash,51620.04,16662.95,34957.09,20032.25,14924.84
CUST00370,2025-10-21 0:00:00,Hyderabad,Home & Kitchen,Regular,Female,Online,59,6,810.84,3.6,3.5,1,Returned,Cash,4865.04,175.14,4689.9,2551.58,2138.32
CUST00766,2025-01-17 0:00:00,Delhi,Electronics,Budget,Male,Corporate,60,9,8259.5,36.52,3.9,1,1,Cash,74335.5,27147.32,47188.18,24731.06,22457.12
CUST00986,2025-04-27 0:00:00,Hyderabad,Beauty,Regular,Male,Retail,46,5,,36.36,1.1,1,1,Net Banking,23596.4,8579.65,15016.75,7976.22,7040.53
CUST01090,2025-08-16 0:00:00,Hyderabad,Clothing,Regular,Female,Online,53,1,28622.74,33.94,2.4,0,0,Credit Card,28622.74,9714.56,18908.18,10315.79,8592.39
CUST01325,2025-12-18 0:00:00,Chennai,Electronics,Budget,Female,Retail,43,7,12297.92,12.2,4.2,1,0,Debit Card,86085.44,10502.42,75583.02,51883.28,23699.74
CUST01195,2025-03-04 0:00:00,Chennai,Beauty,Regular,Female,Retail,48,14,,16.47,1.2,0,N,Net Banking,263898.88,43464.15,220434.73,180963.85,39470.88
CUST01248,2025-05-05 0:00:00,Chennai,Electronics,Premium,Female,Online,25,5,13781.93,15.1,1.7,1,0,UPI,68909.65,10405.36,58504.29,34061.77,24442.52
CUST01415,2025-12-01 0:00:00,Pune,Clothing,Regular,Male,Online,,3,20202.4,3.31,2.3,1,0,Credit Card,60607.2,2006.1,58601.1,41448.61,17152.49
CUST00313,2025-03-23 0:00:00,Bengaluru,Clothing,Premium,Female,Retail,41,1,21172.78,2.71,2.2,1,0,Cash,21172.78,573.78,20599,14908.72,5690.28
CUST01079,2025-05-05 0:00:00,Hyderabad,Home & Kitchen,Regular,Female,Corporate,24,8,150000,14.16,1.1,1,0,Debit Card,212019.92,30022.02,181997.9,132863.01,49134.89
CUST01671,2025-04-01 0:00:00,Hyderabad,Sports,Premium,Female,Online,49,2,12042.64,31.31,1.1,1,0,Debit Card,24085.28,7541.1,16544.18,11125.96,5418.22
CUST00481,2025-01-11 0:00:00,Bengaluru,Electronics,Premium,Female,Corporate,38,3,28394.81,2.07,3.5,0,0,UPI,85184.43,1763.32,83421.11,66347.01,17074.1
CUST00560,2025-03-11 0:00:00,Mumbai,Beauty,Regular,Male,Corporate,64,14,23526.41,18.4,3.4,0,0,Net Banking,329369.74,60604.03,268765.71,200875.49,67890.22
CUST01292,2025-02-07 0:00:00,Delhi,Sports,Regular,Female,Online,67,7,5044.13,27.4,3.6,0,0,Net Banking,35308.91,9674.64,25634.27,17105.92,8528.35
CUST01685,2025-05-20 0:00:00,Chennai,Clothing,Regular,Male,Corporate,53,4,22896.08,36.46,1.9,1,0,Debit Card,91584.32,33391.64,58192.68,35273.38,22919.3
CUST01452,2025-10-03 0:00:00,Bengaluru,Clothing,Budget,Female,Retail,41,7,19487.93,26.46,2.6,0,0,Credit Card,136415.51,36095.54,100319.97,59968.14,40351.83
CUST01326,2025-03-13 0:00:00,Bengaluru,Electronics,Premium,Male,Corporate,26,200,29542.66,28.62,4.4,1,0,Debit Card,147713.3,42275.55,105437.75,62356.57,43081.18
CUST01595,2025-12-17 0:00:00,Mumbai,Electronics,Regular,Female,Retail,53,7,4133.83,36.97,4,1,Returned,UPI,28936.81,10697.94,18238.87,15142.48,3096.39
CUST01999,2025-04-26 0:00:00,Bengaluru,Home & Kitchen,Premium,Male,Corporate,25,8,12552.14,17,4,1,0,Debit Card,100417.12,17070.91,83346.21,54040.69,29305.52
CUST00074,2025-09-26 0:00:00,Pune,Home & Kitchen,Premium,Other,Online,62,14,19338.25,20.41,1.8,1,1,Cash,270735.5,55257.12,215478.38,133188.48,82289.9
